169;237;193;129;land;false;plains;1
170;186;234;250;land;false;plains;1
171;214;202;109;land;false;plains;1
172;179;190;173;land;false;plains;1
173;247;206;109;land;false;plains;1
174;230;216;136;land;false;plains;1
175;226;242;209;land;false;plains;1
176;220;209;189;land;false;plains;1
177;190;244;190;land;false;plains;1
178;35;222;245;land;false;plains;1
179;154;134;234;land;false;hills;1
180;223;127;189;land;false;plains;1
181;224;34;246;land;false;plains;1
182;175;158;233;land;false;plains;1
183;183;197;226;land;false;plains;1
184;208;222;163;land;false;plains;1
185;184;157;214;land;false;plains;1
186;203;165;234;land;false;plains;1
187;151;225;129;land;true;hills;1
188;157;192;161;land;false;plains;1
189;143;188;170;land;false;plains;1
190;43;240;221;land;false;plains;1
191;131;227;219;land;true;mountain;1
192;228;228;102;land;false;plains;1
193;242;197;150;land;false;plains;1
194;254;208;169;land;false;plains;1
195;252;116;212;land;false;plains;1
196;225;191;253;land;false;plains;1
197;146;132;229;land;false;plains;1
198;243;194;194;land;true;mountain;1
199;161;249;133;land;false;plains;1
200;238;222;51;land;false;plains;1
201;247;208;225;land;false;plains;1
202;140;161;230;land;false;plains;1
203;210;188;227;land;false;plains;1
204;143;141;232;land;true;mountain;1
205;215;129;185;land;false;plains;1
206;71;253;215;land;false;plains;1
207;113;230;217;land;false;plains;1
208;124;209;215;land;false;plains;1
209;251;91;198;land;false;plains;1
210;197;124;240;land;false;plains;1
211;186;212;173;land;false;plains;1
212;179;216;231;land;false;plains;1
213;103;246;215;land;false;plains;1
214;190;222;145;land;false;forest;1
215;200;138;170;land;false;plains;1
216;125;200;196;land;false;forest;1
217;173;182;206;land;false;forest;1
218;130;209;181;land;false;plains;1
219;61;203;237;land;false;plains;1
220;239;91;253;land;false;plains;1
221;178;132;217;land;false;plains;1
222;128;224;240;land;false;plains;1
223;150;201;178;land;false;plains;1
224;175;193;225;land;false;plains;1
225;232;211;178;land;false;plains;1
226;154;215;159;land;false;plains;1
227;171;232;100;land;false;hills;1
228;177;176;178;land;false;plains;1
229;124;197;187;land;false;plains;1
230;78;221;251;land;false;plains;1
231;201;240;171;land;false;plains;1
232;215;204;234;land;false;plains;1
233;254;234;210;land;false;plains;1
234;174;246;185;land;false;plains;1
235;185;154;207;land;false;plains;1
236;138;163;209;land;false;plains;1
237;219;165;117;land;false;plains;1
238;187;156;226;land;false;plains;1
239;127;253;198;land;false;mountain;1
240;182;227;249;land;false;plains;1
241;159;170;196;land;false;plains;1
242;196;231;213;land;false;plains;1
243;226;204;161;land;false;mountain;1
244;211;246;199;land;false;plains;1
245;169;146;196;land;false;plains;1
246;170;154;180;land;false;plains;1
247;214;159;146;land;false;plains;1
248;253;222;218;land;false;plains;1
249;185;158;210;land;false;plains;1
250;222;144;189;land;false;plains;1
251;164;234;114;land;false;plains;1
252;216;111;198;land;false;plains;1
253;243;142;133;land;false;plains;1
254;232;50;237;land;false;plains;1
255;166;246;184;land;false;plains;1
256;243;226;232;land;false;plains;1
257;146;172;203;land;false;plains;1
258;156;187;239;land;false;forest;1
259;225;214;205;land;false;plains;1
260;241;248;56;land;false;plains;1
261;87;254;194;land;false;plains;1
262;218;174;157;land;false;plains;1
263;240;240;100;land;false;plains;1
264;163;165;232;land;false;plains;1
265;252;244;95;land;false;plains;1
266;172;216;149;land;false;plains;1
267;246;158;158;land;false;plains;1
268;191;108;241;land;false;plains;1
269;233;248;41;land;false;plains;1
270;166;202;238;land;false;plains;1
271;253;242;8;land;false;plains;1
272;228;166;209;land;false;mountain;1
273;238;193;200;land;false;plains;1
274;233;110;254;land;false;plains;1
275;211;219;137;land;false;plains;1
276;227;194;117;land;false;plains;1
277;250;205;182;land;false;plains;1
278;241;238;80;land;false;plains;1
279;193;168;150;land;false;plains;1
280;149;135;239;land;false;plains;1
281;202;245;102;land;false;plains;1
282;234;217;248;land;false;plains;1
283;242;68;226;land;false;plains;1
284;195;241;235;land;false;mountain;1
285;251;238;127;land;false;plains;1
286;150;241;183;land;false;plains;1
287;230;198;252;land;false;plains;1
288;97;243;196;land;false;plains;1
289;162;172;215;land;false;plains;1
290;90;227;223;land;false;plains;1
291;89;197;219;land;false;plains;1
292;128;215;166;land;false;plains;1
293;244;59;200;land;false;plains;1
294;247;185;141;land;false;hills;1
295;254;250;109;land;false;plains;1
296;209;245;56;land;false;forest;1
297;227;121;228;land;false;plains;1
298;46;239;216;land;false;plains;1
299;244;130;213;land;false;plains;1
300;243;237;97;land;false;plains;1
301;239;98;222;land;false;plains;1
302;230;225;243;land;false;plains;1
303;64;219;241;land;false;plains;1
304;234;90;230;land;false;mountain;1
305;197;150;184;land;false;plains;1
306;250;192;208;land;false;plains;1
307;188;181;179;land;false;plains;1
308;50;232;239;land;false;plains;1
309;117;237;193;land;false;plains;1
310;211;212;148;land;false;plains;1
311;157;212;253;land;false;plains;1
312;109;251;233;land;false;plains;1
313;212;243;239;land;false;plains;1
314;241;188;104;land;false;plains;1
315;211;57;252;land;false;plains;1
316;137;203;175;land;false;plains;1
317;211;188;242;land;false;plains;1
318;184;174;187;land;false;plains;1
319;206;244;54;land;false;plains;1
320;189;254;169;land;false;plains;1
321;246;251;46;land;false;plains;1
322;133;191;246;land;false;plains;1
323;234;119;157;land;false;plains;1
324;173;191;217;land;false;plains;1
325;220;246;199;land;false;plains;1
326;173;110;248;land;false;plains;1
327;183;249;160;land;false;plains;1
328;191;195;254;land;false;plains;1
329;129;165;247;land;false;plains;1
330;222;114;195;land;false;plains;1
331;121;160;227;land;false;plains;1
332;242;112;181;land;false;plains;1
333;252;209;73;land;false;plains;1
334;120;246;142;land;false;plains;1
335;242;247;166;land;false;plains;1
336;241;65;236;land;true;mountain;1
337;240;120;231;land;false;plains;1
338;238;250;252;land;false;plains;1
339;224;234;77;land;false;plains;1
340;180;155;230;land;false;plains;1
341;153;252;238;land;false;plains;1
342;41;211;252;land;false;plains;1
343;95;254;152;land;false;plains;1
344;225;174;251;land;false;plains;1
345;254;244;226;land;false;mountain;1
346;232;128;250;land;false;plains;1
347;121;247;216;land;false;plains;1
348;211;252;77;land;false;plains;1
349;222;142;253;land;false;plains;1
350;246;234;86;land;false;plains;1
351;237;237;235;land;false;plains;1
352;162;136;204;land;false;hills;1
353;237;181;245;land;false;plains;1
354;50;234;242;land;false;plains;1
355;125;165;249;land;false;plains;1
356;216;245;145;land;false;plains;1
357;233;111;177;land;false;plains;1
358;236;227;210;land;false;plains;1
359;130;230;169;land;false;forest;1
360;177;216;254;land;false;plains;1
361;165;187;211;land;false;plains;1
362;211;83;233;land;false;plains;1
363;213;242;201;land;false;hills;1
364;152;207;190;land;false;plains;1
365;137;234;198;land;false;hills;1
366;241;185;159;land;false;plains;1
367;213;155;190;land;false;plains;1
368;198;171;159;land;false;plains;1
369;246;138;235;land;false;plains;1
370;110;248;199;land;false;plains;1
371;158;240;158;land;false;plains;1
372;72;219;243;land;false;plains;1
373;145;185;179;land;false;plains;1
374;211;126;192;land;false;plains;1
375;185;179;156;land;false;plains;1
376;149;241;249;land;false;plains;1
377;146;137;252;land;false;plains;1
378;128;252;243;land;false;plains;1
379;246;192;175;land;false;plains;1
380;134;181;217;land;false;plains;1
381;130;218;182;land;false;forest;1
382;244;68;254;land;false;plains;1
383;70;228;249;land;false;plains;1
384;242;244;181;land;false;plains;1
385;150;178;210;land;false;plains;1
386;192;184;213;land;false;plains;1
387;130;249;229;land;false;hills;1
388;149;124;237;land;false;plains;1
389;154;199;205;land;false;forest;1
390;116;185;250;land;false;plains;1
391;61;236;210;land;false;plains;1
392;194;201;239;land;false;plains;1
393;250;249;59;land;false;hills;1
394;190;175;143;land;false;forest;1
395;248;131;194;land;false;plains;1
396;200;226;78;land;false;plains;1
397;83;242;238;land;false;plains;1
398;212;155;215;land;false;plains;1
399;246;149;132;land;false;plains;1
400;246;237;225;land;false;plains;1
401;229;162;144;land;false;hills;1
402;128;222;178;land;false;plains;1
403;168;239;149;land;false;plains;1
404;207;208;225;land;false;hills;1
405;232;172;121;land;false;plains;1
406;203;246;131;land;false;plains;1
407;180;139;239;land;false;forest;1
408;127;175;248;land;true;hills;1
409;186;164;205;land;false;plains;1
410;179;123;213;land;false;forest;1
411;239;175;116;land;false;plains;1
412;211;252;183;land;false;hills;1
413;85;209;250;land;false;plains;1
414;251;138;192;land;false;plains;1
415;197;192;182;land;false;plains;1
416;155;178;245;land;false;hills;1
417;227;246;78;land;false;plains;1
418;242;254;85;land;false;mountain;1
419;208;248;93;land;false;plains;1
420;202;144;177;land;false;mountain;1
421;163;187;229;land;false;plains;1
422;60;246;215;land;false;plains;1
423;254;48;206;land;false;plains;1
424;144;251;136;land;false;plains;1
425;195;171;159;land;false;hills;1
426;249;144;185;land;false;plains;1
427;240;221;222;land;false;plains;1
428;106;249;196;land;false;plains;1
429;114;227;205;land;false;plains;1
430;231;233;54;land;false;plains;1
431;129;179;213;land;false;plains;1
432;182;186;151;land;true;plains;1
433;165;219;199;land;false;plains;1
434;129;157;223;land;false;plains;1
435;167;222;212;land;false;plains;1
436;131;253;178;land;false;plains;1
437;90;251;247;land;false;plains;1
438;192;185;204;land;false;plains;1
439;209;151;194;land;false;plains;1
440;182;244;203;land;false;plains;1
441;238;168;171;land;true;mountain;1
442;203;247;59;land;false;plains;1
443;124;246;133;land;false;plains;1
444;155;209;143;land;false;plains;1
445;156;142;231;land;false;plains;1
446;116;198;209;land;false;plains;1
447;209;172;190;land;false;plains;1
448;127;217;190;land;false;plains;1
449;157;179;186;land;false;plains;1
450;72;241;192;land;false;plains;1
451;230;199;211;land;false;plains;1
452;253;149;214;land;false;plains;1
453;166;240;144;land;false;hills;1
454;22;238;242;land;false;plains;1
455;251;90;249;land;false;plains;1
456;124;207;195;land;false;plains;1
457;221;246;100;land;false;plains;1
458;254;146;116;land;false;plains;1
459;244;167;187;land;false;plains;1
460;236;225;166;land;false;plains;1
461;228;206;172;land;false;plains;1
462;200;204;161;land;false;plains;1
463;253;125;221;land;false;mountain;1
464;176;240;146;land;false;plains;1
465;212;252;249;land;false;plains;1
466;151;151;206;land;false;plains;1
467;195;253;139;land;false;plains;1
468;193;178;150;land;false;plains;1
469;251;124;166;land;false;plains;1
470;181;200;237;land;false;plains;1
471;156;189;199;land;false;plains;1
472;157;234;186;land;false;forest;1
473;146;238;147;land;false;plains;1
474;197;223;109;land;false;mountain;1
475;183;188;201;land;false;plains;1
476;227;180;219;land;false;plains;1
477;135;253;128;land;false;plains;1
478;155;194;230;land;false;plains;1
479;187;253;101;land;false;plains;1
480;245;209;48;land;false;plains;1
481;118;225;169;land;false;plains;1
482;246;172;207;land;false;plains;1
483;212;204;171;land;false;hills;1
484;228;207;129;land;false;plains;1
485;112;185;208;land;false;mountain;1
486;181;203;182;land;false;plains;1
487;237;114;160;land;false;plains;1
488;218;248;98;land;false;plains;1
489;219;243;147;land;false;plains;1
490;105;226;237;land;false;plains;1
491;113;181;220;land;true;plains;1
492;223;244;132;land;false;plains;1
493;218;245;130;land;false;plains;1
494;156;186;229;land;false;plains;1
495;236;168;128;land;false;plains;1
496;202;144;199;land;false;plains;1
497;249;190;172;land;false;plains;1
498;251;232;158;land;false;plains;1
499;229;178;180;land;false;plains;1
500;201;101;223;land;false;plains;1
501;178;170;240;land;false;plains;1
502;181;159;222;land;false;plains;1
503;210;190;224;land;false;plains;1
504;223;121;235;land;false;hills;1
505;158;167;244;land;false;hills;1
506;141;145;229;land;false;plains;1
507;232;219;216;land;false;plains;1
508;134;222;247;land;false;plains;1
509;150;165;216;land;false;mountain;1
510;208;254;78;land;true;hills;1
511;116;252;226;land;true;plains;1
512;237;208;251;land;false;plains;1
513;254;248;220;land;false;mountain;1
514;223;234;52;land;false;forest;1
515;215;48;251;land;false;mountain;1
516;148;252;106;land;false;plains;1
517;236;195;86;land;false;plains;1
518;122;196;204;land;false;plains;1
519;38;235;234;land;false;hills;1
520;120;239;246;land;true;mountain;1
521;223;190;194;land;false;plains;1
522;233;135;135;land;false;forest;1
523;156;252;132;land;false;plains;1
524;243;222;248;land;false;plains;1
525;227;222;246;land;false;plains;1
526;253;202;74;land;false;plains;1
527;124;212;216;land;false;forest;1
528;217;204;213;land;false;plains;1
529;221;250;62;land;false;plains;1
530;249;177;107;land;false;mountain;1
531;233;134;233;land;false;hills;1
532;220;203;114;land;false;plains;1
533;177;179;243;land;false;mountain;1
534;163;226;218;land;false;plains;1
535;163;195;217;land;false;mountain;1
536;215;151;195;land;false;plains;1
537;185;190;234;land;false;forest;1
538;251;42;222;land;false;plains;1
539;166;146;242;land;false;plains;1
540;168;232;244;land;false;plains;1
541;200;219;196;land;false;plains;1
542;57;246;251;land;false;plains;1
543;245;113;150;land;false;plains;1
544;156;201;220;land;false;plains;1
545;97;218;198;land;false;plains;1
546;138;169;204;land;false;plains;1
547;102;232;238;land;false;plains;1
548;248;45;245;land;false;plains;1
549;197;205;220;land;false;plains;1
550;217;198;247;land;false;plains;1
551;245;164;159;land;false;forest;1
552;246;199;238;land;false;plains;1
553;111;192;218;land;false;mountain;1
554;206;243;145;land;false;plains;1
555;249;230;115;land;false;plains;1
556;164;192;222;land;false;plains;1
557;209;146;214;land;false;forest;1
558;187;122;206;land;false;plains;1
559;144;214;177;land;false;plains;1
560;27;237;240;land;false;plains;1
561;228;229;177;land;false;plains;1
562;237;185;237;land;false;plains;1
563;150;131;232;land;false;plains;1
564;176;184;159;land;false;plains;1
565;221;193;253;land;false;plains;1
566;170;177;166;land;false;plains;1
567;245;191;91;land;false;plains;1
568;185;123;254;land;false;plains;1
569;223;235;243;land;false;plains;1
570;241;224;160;land;false;plains;1
571;189;221;188;land;false;plains;1
572;225;229;209;land;false;plains;1
573;89;170;246;land;false;plains;1
574;187;228;254;land;false;plains;1
575;230;240;243;land;false;plains;1
576;182;181;207;land;false;mountain;1
577;230;207;78;land;false;plains;1
578;122;187;239;land;false;plains;1
579;216;184;150;land;false;plains;1
580;183;248;217;land;false;hills;1
581;245;245;155;land;false;mountain;1
582;249;102;193;land;false;forest;1
583;164;154;189;land;false;mountain;1
584;223;217;154;land;false;plains;1
585;84;243;237;land;false;plains;1
586;177;224;235;land;false;plains;1
587;190;247;232;land;false;plains;1
588;225;140;202;land;false;plains;1
589;165;190;205;land;false;plains;1
590;201;91;217;land;false;plains;1
591;245;201;96;land;false;plains;1
592;142;114;253;land;false;plains;1
593;201;209;137;land;false;mountain;1
594;211;218;143;land;false;plains;1
595;210;55;241;land;false;plains;1
596;247;235;21;land;false;plains;1
597;173;237;235;land;false;plains;1
598;131;191;231;land;false;plains;1
599;106;216;254;land;false;plains;1
600;204;185;235;land;false;plains;1
601;246;36;248;land;false;plains;1
602;202;237;179;land;false;plains;1
603;200;136;215;land;false;plains;1
604;77;241;196;land;false;plains;1
605;228;247;240;land;false;plains;1
606;58;251;194;land;false;plains;1
607;194;136;227;land;false;plains;1
608;224;240;162;land;true;plains;1
609;219;156;141;land;false;plains;1
610;230;149;143;land;false;plains;1
611;181;108;250;land;false;plains;1
612;122;215;199;land;false;plains;1
613;232;187;140;land;false;plains;1
614;254;123;174;land;false;plains;1
615;211;99;222;land;false;plains;1
616;147;204;178;land;true;mountain;1
617;218;166;236;land;false;mountain;1
618;158;202;204;land;false;plains;1
619;153;241;212;land;false;plains;1
620;225;98;218;land;false;hills;1
621;157;249;211;land;false;plains;1
622;175;211;168;land;false;plains;1
623;200;239;199;land;false;plains;1
624;126;175;233;land;false;plains;1
625;173;134;223;land;false;plains;1
626;188;247;200;land;false;plains;1
627;189;185;172;land;false;plains;1
628;170;146;239;land;false;plains;1
629;183;118;251;land;false;plains;1
630;213;171;176;land;false;plains;1
631;172;113;238;land;false;plains;1
632;237;128;236;land;true;plains;1
633;248;175;212;land;false;plains;1
634;10;242;252;land;false;plains;1
635;100;247;176;land;false;forest;1
636;224;220;85;land;false;plains;1
637;218;237;163;land;false;plains;1
638;237;238;100;land;false;plains;1
639;122;250;193;land;false;plains;1
640;122;189;254;land;false;plains;1
641;199;139;173;land;false;plains;1
642;127;219;243;land;false;plains;1
643;213;154;250;land;false;plains;1
644;223;114;217;land;false;plains;1
645;181;152;213;land;false;hills;1
646;202;166;178;land;false;plains;1
647;215;46;253;land;false;plains;1
648;232;151;247;land;false;plains;1
649;199;183;224;land;false;plains;1
650;203;230;240;land;false;plains;1
651;185;180;207;land;false;plains;1
652;250;141;254;land;false;plains;1
653;195;179;241;land;false;hills;1
654;157;168;181;land;false;plains;1
655;42;238;221;land;false;hills;1
656;194;226;127;land;false;mountain;1
657;147;198;200;land;false;plains;1
658;98;160;247;land;false;hills;1
659;78;247;253;land;false;plains;1
660;228;186;181;land;false;plains;1
661;247;110;190;land;false;plains;1
662;220;175;174;land;false;plains;1
663;126;174;216;land;false;plains;1
664;159;231;137;land;false;plains;1
665;198;236;206;land;false;plains;1
666;170;246;112;land;false;plains;1
667;137;226;209;land;false;plains;1
668;161;245;201;land;false;plains;1
669;130;202;201;land;false;plains;1
670;236;211;211;land;false;forest;1
671;244;220;50;land;false;plains;1
672;230;214;246;land;false;hills;1
673;59;254;237;land;false;plains;1
674;254;221;84;land;false;plains;1
675;227;225;156;land;false;mountain;1
676;202;141;245;land;true;plains;1
677;251;138;161;land;false;plains;1
678;100;222;251;land;false;plains;1
679;107;198;231;land;false;plains;1
680;95;224;239;land;false;plains;1
681;163;219;217;land;false;plains;1
682;218;79;216;land;false;mountain;1
683;229;96;236;land;false;plains;1
684;224;78;238;land;false;forest;1
685;222;238;61;land;false;plains;1
686;214;185;193;land;false;plains;1
687;214;210;141;land;false;mountain;1
688;45;214;244;land;false;plains;1
689;210;249;133;land;false;forest;1
690;130;219;189;land;false;plains;1
691;188;176;193;land;false;plains;1
692;150;170;254;land;false;plains;1
693;228;136;205;land;false;plains;1
694;171;237;140;land;false;plains;1
695;189;205;250;land;false;plains;1
696;253;170;156;land;false;plains;1
697;127;253;254;land;false;urban;1
698;248;175;205;land;false;hills;1
699;97;188;240;land;false;plains;1
700;231;239;185;land;false;plains;1
701;109;165;239;land;false;plains;1
702;253;221;192;land;false;plains;1
703;235;202;218;land;false;plains;1
704;198;239;243;land;false;forest;1
705;135;131;245;land;false;plains;1
706;168;229;104;land;false;mountain;1
707;252;219;186;land;false;plains;1
708;253;219;134;land;false;forest;1
709;247;214;135;land;false;plains;1
710;216;129;198;land;false;plains;1
711;196;246;117;land;false;plains;1
712;225;164;189;land;false;plains;1
713;215;230;233;land;false;plains;1
714;111;242;185;land;false;plains;1
715;238;65;243;land;false;plains;1
716;235;171;195;land;false;plains;1
717;228;146;207;land;false;plains;1
718;208;252;115;land;false;plains;1
719;228;251;57;land;false;plains;1
720;138;212;193;land;false;plains;1
721;223;163;233;land;false;plains;1
722;242;254;75;land;false;plains;1
723;158;254;219;land;false;plains;1
724;240;76;207;land;false;plains;1
725;251;248;80;land;false;plains;1
726;232;86;213;land;false;plains;1
727;198;135;195;land;false;plains;1
728;188;219;107;land;false;plains;1
729;246;101;163;land;false;plains;1
730;195;237;182;land;false;mountain;1
731;194;236;91;land;false;plains;1
732;218;236;161;land;false;plains;1
733;238;185;238;land;false;plains;1
734;215;127;174;land;false;hills;1
735;178;233;188;land;false;plains;1
736;127;150;231;land;false;plains;1
737;184;183;184;land;false;mountain;1
738;237;138;235;land;false;plains;1
739;127;208;201;land;false;plains;1
740;248;215;71;land;false;plains;1
741;200;217;117;land;false;forest;1
742;104;237;237;land;false;plains;1
743;253;216;77;land;false;plains;1
744;182;205;127;land;true;plains;1
745;201;160;232;land;false;plains;1
746;251;212;136;land;false;plains;1
747;157;145;208;land;false;plains;1
748;230;169;177;land;false;plains;1
749;254;214;76;land;false;plains;1
750;168;234;175;land;false;forest;1
751;202;251;213;land;false;plains;1
752;145;185;227;land;false;plains;1
753;158;172;202;land;false;plains;1
754;197;201;180;land;false;plains;1
755;102;251;160;land;false;plains;1
756;243;163;250;land;true;plains;1
757;224;32;254;land;false;forest;1
758;50;218;245;land;false;plains;1
759;235;230;147;land;false;plains;1
760;162;218;178;land;false;plains;1
761;107;235;254;land;false;plains;1
762;201;253;223;land;false;mountain;1
763;143;229;243;land;false;plains;1
764;198;119;209;land;false;plains;1
765;248;200;158;land;false;plains;1
766;178;120;225;land;false;plains;1
767;143;175;198;land;false;mountain;1
768;126;212;208;land;false;forest;1
769;242;242;17;land;false;plains;1
770;237;144;220;land;false;mountain;1
771;114;250;233;land;false;plains;1
772;229;229;217;land;false;mountain;1
773;217;84;241;land;false;plains;1
774;61;207;254;land;false;forest;1
775;61;226;216;land;false;plains;1
776;182;247;200;land;false;plains;1
777;238;70;220;land;false;plains;1
778;227;98;178;land;false;plains;1
779;247;193;109;land;false;plains;1
780;150;209;155;land;false;plains;1
781;205;125;225;land;false;plains;1
782;229;246;84;land;false;forest;1
783;240;141;162;land;false;plains;1
784;38;227;243;land;false;mountain;1
785;254;213;132;land;false;plains;1
786;159;204;192;land;false;plains;1
787;236;182;157;land;false;plains;1
788;196;174;252;land;false;plains;1
789;158;236;180;land;false;mountain;1
790;161;183;181;land;false;plains;1
791;243;247;124;land;false;plains;1
792;152;176;230;land;false;plains;1
793;164;181;241;land;false;plains;1
794;235;174;193;land;false;mountain;1
795;162;159;224;land;false;plains;1
796;244;173;94;land;false;plains;1
797;253;206;219;land;false;plains;1
798;239;217;115;land;false;plains;1
799;212;246;208;land;false;forest;1
800;212;193;96;land;false;plains;1
801;155;208;240;land;true;mountain;1
802;92;243;239;land;false;plains;1
803;120;216;216;land;false;plains;1
804;233;220;238;land;false;plains;1
805;178;225;179;land;false;plains;1
806;120;214;199;land;false;plains;1
807;220;110;233;land;false;plains;1
808;188;197;148;land;false;plains;1
809;183;140;231;land;false;plains;1
810;226;196;227;land;false;plains;1
811;174;161;204;land;false;plains;1
812;182;100;230;land;false;forest;1
813;115;235;221;land;false;mountain;1
814;128;154;231;land;false;plains;1
815;225;163;193;land;false;plains;1
816;173;192;160;land;false;plains;1
817;254;223;76;land;false;plains;1
818;192;130;189;land;false;plains;1
819;231;245;185;land;false;mountain;1
