4;industrial_complex;796.46;15.00;288.23;3.81;0
4;industrial_complex;792.47;14.40;286.56;3.81;0
4;industrial_complex;800.73;15.10;287.30;3.81;0
4;industrial_complex;790.01;13.90;294.30;3.81;0
4;air_base;799.42;14.90;289.15;3.81;0
4;supply_node;792.00;12.80;271.00;5.10;0
4;supply_node;783.00;11.82;275.00;5.10;0
4;supply_node;787.00;12.78;285.00;5.10;0
4;supply_node;801.84;15.10;285.43;5.10;0
4;supply_node;789.94;13.90;296.54;5.10;0
4;naval_base;789.00;10.12;268.00;0.32;3635
4;naval_base;782.00;10.55;281.00;-0.79;3635
4;naval_base;782.00;9.93;286.00;-1.89;3628
4;bunker;792.52;12.20;298.79;4.61;0
4;bunker;805.98;14.70;286.80;3.81;0
4;bunker;790.83;13.70;273.12;0.03;0
4;bunker;785.31;13.10;276.22;4.71;0
4;bunker;788.46;13.80;288.04;4.81;0
4;coastal_bunker;792.94;11.30;268.17;-0.08;0
4;coastal_bunker;782.61;11.30;272.14;-0.99;0
4;coastal_bunker;782.00;10.73;286.00;-1.89;0
4;dockyard;785.12;11.40;270.12;-0.28;0
4;anti_air_building;792.44;13.10;294.45;0.61;0
4;anti_air_building;789.23;14.40;283.73;0.71;0
4;anti_air_building;796.99;14.10;292.74;0.13;0
4;synthetic_refinery;794.62;14.20;286.77;3.81;0
4;fuel_silo;792.34;13.90;288.59;3.81;0
4;radar_station;791.90;15.90;282.72;5.10;0
4;rocket_site;785.56;13.70;282.77;3.81;0
4;nuclear_reactor;797.24;14.90;283.64;3.81;0
12;arms_factory;969.82;15.00;293.40;0.66;0
12;arms_factory;973.92;15.10;287.00;1.96;0
12;arms_factory;978.71;14.90;291.84;3.46;0
12;arms_factory;953.78;14.40;292.80;1.06;0
12;arms_factory;949.28;14.30;289.72;1.06;0
12;arms_factory;962.13;13.70;284.28;1.06;0
12;industrial_complex;951.57;14.30;293.54;1.56;0
12;industrial_complex;950.75;14.10;291.14;1.66;0
12;industrial_complex;969.30;15.10;290.90;0.26;0
12;industrial_complex;945.07;14.60;287.20;0.36;0
12;industrial_complex;973.86;15.60;291.75;2.06;0
12;industrial_complex;976.50;15.00;295.15;1.66;0
12;air_base;966.24;15.20;288.61;0.26;0
12;supply_node;969.00;14.75;274.00;2.39;0
12;supply_node;971.43;15.10;287.75;2.39;0
12;supply_node;979.00;14.75;287.00;2.39;0
12;supply_node;981.00;14.45;299.00;2.39;0
12;supply_node;968.00;14.53;299.00;2.39;0
12;supply_node;960.00;14.28;284.00;2.39;0
12;supply_node;948.29;14.40;292.46;2.39;0
12;supply_node;944.00;14.68;282.00;2.39;0
12;supply_node;942.00;15.50;270.00;2.39;0
12;supply_node;931.00;15.50;264.00;2.39;0
12;supply_node;956.00;14.30;300.00;2.39;0
12;supply_node;955.00;15.75;274.00;2.39;0
12;bunker;958.00;15.95;293.00;1.06;0
12;bunker;970.43;16.10;276.80;-2.54;0
12;bunker;951.00;16.43;273.00;1.06;0
12;bunker;965.33;14.20;301.29;5.16;0
12;bunker;932.59;16.30;270.66;1.06;0
12;bunker;972.00;15.07;293.00;4.16;0
12;bunker;942.74;14.60;285.42;4.96;0
12;bunker;941.32;15.60;272.56;4.56;0
12;bunker;981.56;14.90;288.79;2.76;0
12;bunker;977.86;14.30;298.29;3.56;0
12;bunker;961.63;15.10;287.15;2.96;0
12;bunker;953.40;14.30;300.72;4.96;0
12;anti_air_building;954.24;15.80;286.69;1.06;0
12;anti_air_building;962.79;17.10;293.47;0.66;0
12;anti_air_building;946.68;14.40;283.69;1.06;0
12;synthetic_refinery;975.99;15.50;289.54;1.06;0
12;fuel_silo;979.13;14.90;294.24;1.06;0
12;radar_station;957.67;17.10;289.36;2.39;0
12;rocket_site;950.22;14.60;287.52;1.06;0
12;nuclear_reactor;956.06;14.00;278.88;1.06;0
6;arms_factory;998.01;13.70;276.30;2.75;0
6;arms_factory;1006.48;13.90;274.77;1.75;0
6;arms_factory;998.49;13.30;266.80;4.35;0
6;arms_factory;1006.48;14.20;269.19;1.75;0
6;arms_factory;999.61;13.20;270.13;1.75;0
6;arms_factory;1003.44;14.00;275.32;1.25;0
6;industrial_complex;997.97;13.80;272.45;1.75;0
6;industrial_complex;1004.18;13.60;271.68;1.75;0
6;industrial_complex;1000.45;13.90;273.48;1.75;0
6;industrial_complex;1001.85;13.90;266.39;1.75;0
6;industrial_complex;1007.18;13.40;272.87;2.95;0
6;industrial_complex;1001.37;14.20;276.33;1.75;0
6;air_base;997.74;14.40;280.52;1.75;0
6;supply_node;996.92;14.30;274.28;5.79;0
6;supply_node;994.00;13.30;257.00;5.79;0
6;supply_node;988.00;12.75;242.00;5.79;0
6;supply_node;1006.00;18.35;260.00;5.79;0
6;supply_node;987.00;15.43;266.00;5.79;0
6;supply_node;985.00;14.20;276.00;5.79;0
6;supply_node;990.00;13.78;286.00;5.79;0
6;supply_node;1000.00;14.55;284.00;5.79;0
6;supply_node;1010.00;15.00;286.00;5.79;0
6;supply_node;1015.00;14.53;271.00;5.79;0
6;supply_node;1022.00;19.27;260.00;5.79;0
6;supply_node;975.00;17.35;263.00;5.79;0
6;supply_node;994.00;14.68;297.00;5.79;0
6;bunker;985.00;14.90;269.00;4.05;0
6;bunker;978.24;15.90;265.61;3.85;0
6;bunker;988.94;14.00;276.57;3.95;0
6;bunker;1001.00;14.80;286.00;4.05;0
6;bunker;991.00;14.53;298.00;3.75;0
6;bunker;1012.00;14.28;271.00;3.75;0
6;bunker;996.49;13.60;257.67;3.15;0
6;bunker;1004.90;13.90;275.32;4.05;0
6;bunker;1008.67;18.20;262.28;4.35;0
6;bunker;988.58;13.90;288.24;4.95;0
6;bunker;989.64;12.80;247.68;0.35;0
6;bunker;1009.00;15.10;293.00;4.05;0
6;bunker;1019.00;17.90;261.00;4.35;0
6;anti_air_building;992.88;13.70;282.59;0.45;0
6;anti_air_building;1004.05;14.40;280.77;6.15;0
6;anti_air_building;1000.84;13.70;269.52;0.25;0
6;synthetic_refinery;998.26;13.70;263.19;1.75;0
6;fuel_silo;1000.10;14.30;265.56;1.75;0
6;radar_station;1003.38;14.90;283.11;5.79;0
6;rocket_site;988.59;13.80;282.65;1.75;0
6;nuclear_reactor;990.99;16.20;264.57;1.75;0
8;arms_factory;1078.00;13.25;208.00;2.61;0
8;arms_factory;1078.00;13.25;208.00;2.61;0
8;arms_factory;1078.00;13.25;208.00;2.61;0
8;arms_factory;1078.00;13.25;208.00;2.61;0
8;arms_factory;1078.00;13.25;208.00;2.61;0
8;arms_factory;1078.00;13.25;208.00;2.61;0
8;industrial_complex;1081.28;12.60;213.14;2.11;0
8;industrial_complex;1078.00;13.25;208.00;2.61;0
8;industrial_complex;1078.00;13.25;208.00;2.61;0
8;industrial_complex;1078.00;13.25;208.00;2.61;0
8;industrial_complex;1078.00;13.25;208.00;2.61;0
8;industrial_complex;1078.00;13.25;208.00;2.61;0
8;air_base;1034.54;16.20;222.12;2.61;0
8;supply_node;997.00;13.68;230.00;3.92;0
8;supply_node;1015.00;13.18;232.00;3.92;0
8;supply_node;1024.00;12.75;228.00;3.92;0
8;supply_node;1031.00;13.55;221.00;3.92;0
8;supply_node;1041.00;13.88;218.00;3.92;0
8;supply_node;1055.00;12.98;215.00;3.92;0
8;supply_node;1066.00;12.55;212.00;3.92;0
8;supply_node;1080.00;13.20;210.00;3.92;0
8;supply_node;1092.00;13.25;203.00;3.92;0
8;supply_node;1103.00;12.75;196.00;3.92;0
8;supply_node;1110.00;14.00;189.00;3.92;0
8;supply_node;1117.00;12.25;194.00;3.92;0
8;supply_node;1120.00;12.68;185.00;3.92;0
8;supply_node;1127.99;11.80;185.72;3.92;0
8;bunker;1084.37;12.90;207.81;2.61;0
8;bunker;1122.57;12.40;185.33;1.31;0
8;bunker;1038.59;12.70;221.52;2.61;0
8;bunker;994.78;13.40;230.76;5.71;0
8;bunker;1058.41;12.70;215.39;2.61;0
8;bunker;1112.00;12.00;189.52;3.41;0
8;bunker;1027.00;12.55;228.00;4.21;0
8;bunker;1132.58;12.20;186.05;1.02;0
8;bunker;1106.54;11.50;196.66;1.61;0
8;bunker;1120.44;11.90;193.59;0.42;0
8;bunker;1012.21;12.70;233.91;2.11;0
8;bunker;1030.84;13.60;223.22;5.21;0
8;bunker;1064.00;12.48;216.00;0.51;0
8;bunker;1093.11;13.90;199.67;3.21;0
8;anti_air_building;1075.19;12.50;212.07;5.01;0
8;anti_air_building;1026.92;13.90;222.63;6.11;0
8;anti_air_building;1000.96;12.60;231.14;1.51;0
8;synthetic_refinery;1070.52;12.80;212.31;2.61;0
8;fuel_silo;1073.22;12.70;213.12;2.61;0
8;radar_station;1037.15;16.90;220.15;3.92;0
8;rocket_site;1129.35;14.00;188.48;2.01;0
8;nuclear_reactor;1049.76;12.60;216.60;2.61;0
11;arms_factory;1013.00;15.25;218.00;4.32;0
11;arms_factory;1013.00;15.25;218.00;4.32;0
11;arms_factory;1013.00;15.25;218.00;4.32;0
11;arms_factory;1013.00;15.25;218.00;4.32;0
11;arms_factory;1013.00;15.25;218.00;4.32;0
11;arms_factory;1013.00;15.25;218.00;4.32;0
11;industrial_complex;1013.00;15.25;218.00;4.32;0
11;industrial_complex;1013.00;15.25;218.00;4.32;0
11;industrial_complex;1013.00;15.25;218.00;4.32;0
11;industrial_complex;1013.00;15.25;218.00;4.32;0
11;industrial_complex;1013.00;15.25;218.00;4.32;0
11;industrial_complex;1013.00;15.25;218.00;4.32;0
11;air_base;1056.99;25.50;236.10;4.32;0
11;supply_node;1005.00;16.60;224.00;4.64;0
11;supply_node;1017.00;15.07;219.00;4.64;0
11;supply_node;1025.00;13.25;208.00;4.64;0
11;supply_node;1035.00;19.50;209.00;4.64;0
11;supply_node;1041.00;17.23;201.00;4.64;0
11;supply_node;1053.00;14.25;208.00;4.64;0
11;supply_node;1052.00;10.50;195.00;4.64;0
11;supply_node;1062.00;15.88;199.00;4.64;0
11;supply_node;1068.00;10.05;188.00;4.64;0
11;supply_node;1072.00;22.20;203.00;4.64;0
11;supply_node;1079.00;15.32;194.00;4.64;0
11;supply_node;1090.00;17.58;188.00;4.64;0
11;supply_node;1099.00;12.98;180.00;4.64;0
11;supply_node;1113.00;13.95;177.00;4.64;0
11;supply_node;1126.00;12.15;171.00;4.64;0
11;supply_node;1136.00;13.25;163.00;4.64;0
11;supply_node;1135.00;14.28;195.00;4.64;0
11;supply_node;1127.00;17.75;202.00;4.64;0
11;supply_node;1118.00;19.77;205.00;4.64;0
11;supply_node;1105.00;12.50;203.00;4.64;0
11;supply_node;1103.00;18.85;214.00;4.64;0
11;supply_node;1088.00;17.10;217.00;4.64;0
11;supply_node;1072.00;19.88;224.00;4.64;0
11;supply_node;1059.00;18.48;225.00;4.64;0
11;supply_node;1059.00;24.73;241.00;4.64;0
11;supply_node;1051.00;22.62;235.00;4.64;0
11;supply_node;1043.00;17.45;228.00;4.64;0
11;supply_node;1041.00;18.02;244.00;4.64;0
11;supply_node;1032.00;16.38;235.00;4.64;0
11;supply_node;1028.00;22.23;247.00;4.64;0
11;supply_node;1015.00;15.48;239.00;4.64;0
11;supply_node;1016.00;18.73;249.00;4.64;0
11;supply_node;1000.00;19.12;244.00;4.64;0
11;naval_base;1074.00;9.50;184.00;0.95;3506
11;naval_base;1093.00;9.50;177.00;-1.29;3506
11;naval_base;1107.00;9.50;172.00;-0.46;3668
11;naval_base;1039.00;9.88;197.00;-0.38;3527
11;naval_base;1126.00;9.50;165.00;-1.25;3496
11;naval_base;1087.00;9.50;180.00;-0.79;3506
11;naval_base;1048.00;9.75;194.00;0.00;3617
11;naval_base;1121.00;9.50;168.00;-0.79;3496
11;naval_base;1021.00;9.55;199.00;-0.11;3631
11;bunker;1013.00;15.25;218.00;4.32;0
11;bunker;1009.00;17.25;248.00;4.32;0
11;bunker;1028.00;14.68;205.00;4.32;0
11;bunker;1077.00;14.10;191.00;4.32;0
